,entmun,xpop16,ypop16,ptot15cum,xpop16m3,xpop16m2,xpop16m1,xpop160,xpop161,xpop162,xpop163,ypop16m3,ypop16m2,ypop16m1,ypop160,ypop161,ypop162,ypop163,cum16pm3,cum16pm2,cum16pm1,cum16p0,cum16p1,cum16p2,cum16p3
296,10016,-2.387999241026038,2.049687527097512,10909262,0.5264657980456026,0.5301302931596091,0.5342019543973942,0.5390879478827362,0.5431596091205212,0.5460097719869706,0.5492671009771987,0.86685667752443,0.870928338762215,0.875814332247557,0.879071661237785,0.8843648208469055,0.8900651465798045,0.8937296416938111,0.612785016286645,0.612785016286645,0.612785016286645,0.612785016286645,0.6131921824104235,0.6131921824104235,0.6131921824104235
297,10017,28.57898849530738,2.7958304964735925,3986742,0.9751628664495114,0.9755700325732899,0.9755700325732899,0.9755700325732899,0.9759771986970684,0.9759771986970684,0.9759771986970684,0.9263029315960912,0.9287459283387622,0.9307817589576547,0.9352605863192183,0.9389250814332247,0.9442182410423453,0.9470684039087948,0.4161237785016287,0.4161237785016287,0.4161237785016287,0.4161237785016287,0.4165309446254072,0.4165309446254072,0.4165309446254072
298,10018,2.094778462696103,2.5253277076379894,5028191,0.7324918566775245,0.7353420195439739,0.737785016286645,0.739413680781759,0.741042345276873,0.742671009771987,0.743485342019544,0.9092019543973942,0.9120521172638436,0.9161237785016286,0.9177524429967426,0.9222312703583062,0.9258957654723127,0.9271172638436482,0.4564332247557003,0.4564332247557003,0.4564332247557003,0.4564332247557003,0.4568403908794788,0.4568403908794788,0.4568403908794788
299,10019,-3.893161249847002,0.4352899479398858,1846426,0.42874592833876224,0.43118892508143325,0.43444625407166126,0.4368892508143323,0.44177524429967424,0.44543973941368076,0.4495114006514658,0.6054560260586319,0.617671009771987,0.624185667752443,0.637214983713355,0.6482084690553745,0.6579804560260586,0.6673452768729642,0.2976384364820847,0.2976384364820847,0.2976384364820847,0.2976384364820847,0.2980456026058632,0.2980456026058632,0.2980456026058632
300,10020,-2.7174900385129472,1.9472548480021528,5575907,0.504885993485342,0.5077361563517915,0.509771986970684,0.5126221498371335,0.5179153094462541,0.5215798045602605,0.5244299674267101,0.8562703583061889,0.8615635179153095,0.86685667752443,0.8697068403908795,0.8754071661237784,0.8786644951140065,0.883957654723127,0.4751628664495114,0.4751628664495114,0.4751628664495114,0.4751628664495114,0.4755700325732899,0.4755700325732899,0.4755700325732899
301,10021,-3.2309817512490278,1.755082221534135,4668414,0.4723127035830619,0.4739413680781759,0.4792345276872964,0.4824918566775244,0.48534201954397393,0.48819218241042345,0.49144951140065146,0.8330618892508144,0.8403908794788274,0.8469055374592834,0.8534201954397395,0.8570846905537459,0.8619706840390879,0.8672638436482085,0.44340390879478825,0.44340390879478825,0.44340390879478825,0.44340390879478825,0.44381107491856675,0.44381107491856675,0.44381107491856675
302,10022,-2.4608524604497948,2.2673560320699275,14602173,0.5215798045602605,0.5252442996742671,0.5280944625407166,0.5325732899022801,0.5370521172638436,0.5423452768729642,0.5447882736156352,0.8859934853420195,0.8908794788273615,0.8953583061889251,0.8990228013029316,0.9047231270358306,0.9087947882736156,0.9116449511400652,0.6803745928338762,0.6803745928338762,0.6803745928338762,0.6803745928338762,0.6807817589576547,0.6807817589576547,0.6807817589576547
303,10023,-5.433759889965588,-0.8840259886268846,27344061,0.2943811074918567,0.3008957654723127,0.30456026058631924,0.30944625407166126,0.3114820846905538,0.31514657980456023,0.31718241042345274,0.16815960912052116,0.19503257328990228,0.22312703583061888,0.251628664495114,0.2715798045602606,0.2939739413680782,0.3131107491856677,0.8257328990228013,0.8257328990228013,0.8257328990228013,0.8257328990228013,0.8261400651465798,0.8261400651465798,0.8261400651465798
304,10024,-0.7083709668012945,2.8708060714028254,6513992,0.619299674267101,0.623371335504886,0.6254071661237784,0.629071661237785,0.631514657980456,0.6343648208469055,0.635586319218241,0.9295602605863192,0.9324104234527687,0.9368892508143323,0.9425895765472313,0.9462540716612378,0.9474755700325733,0.9515472312703583,0.504885993485342,0.504885993485342,0.504885993485342,0.504885993485342,0.5052931596091205,0.5052931596091205,0.5052931596091205
305,10025,5.709647066206037,0.8110175157555654,787135,0.8167752442996743,0.8179967426710097,0.8192182410423453,0.8196254071661238,0.8220684039087948,0.8236970684039088,0.8241042345276873,0.6852605863192183,0.6974755700325733,0.7105048859934854,0.7194625407166124,0.7284201954397395,0.7353420195439739,0.744299674267101,0.1962540716612378,0.1962540716612378,0.1962540716612378,0.1962540716612378,0.1966612377850163,0.1966612377850163,0.1966612377850163
306,10026,-3.9800472370789297,-0.9299665953040089,10636143,0.4210097719869707,0.4230456026058632,0.42915309446254074,0.43200325732899025,0.43485342019543977,0.4381107491856677,0.44299674267100975,0.1461726384364821,0.17060260586319217,0.1966612377850163,0.2247557003257329,0.2544788273615635,0.2740228013029316,0.2956026058631922,0.6070846905537459,0.6070846905537459,0.6070846905537459,0.6070846905537459,0.6074918566775245,0.6074918566775245,0.6074918566775245
307,10027,5.305236208841827,-0.37336675851448103,1939224,0.8114820846905537,0.8118892508143323,0.8118892508143323,0.8122964169381107,0.8143322475570033,0.8151465798045603,0.8159609120521173,0.38762214983713356,0.40635179153094464,0.4210097719869707,0.4372964169381108,0.4552117263843648,0.47109120521172637,0.48452768729641693,0.30456026058631924,0.30456026058631924,0.30456026058631924,0.30456026058631924,0.30496742671009774,0.30496742671009774,0.30496742671009774
308,10028,-4.315156157761828,2.180703092659857,5975999,0.3925081433224756,0.3978013029315961,0.4018729641693811,0.40390879478827363,0.40960912052117265,0.4153094462540717,0.4189739413680782,0.878257328990228,0.882328990228013,0.8884364820846905,0.8925081433224755,0.8961726384364821,0.8998371335504886,0.9051302931596091,0.48819218241042345,0.48819218241042345,0.48819218241042345,0.48819218241042345,0.48859934853420195,0.48859934853420195,0.48859934853420195
