,firmgrowthregpred1620
2414,0.0953712956306905
2415,0.16162861512168597
2416,0.27479085328280367
2417,0.0994563015072726
2418,0.16225625672967056
2419,0.16234512052580075
2420,0.2126352847318515
2421,0.12693556830107655
2422,0.0998817526344237
2423,0.09658840033352369
2424,0.0942638156771355
2425,0.16059807657559957
2426,0.09809975858670668
2427,0.1074454215489028
2428,0.13456482171917686
2429,0.09342849649563047
2430,0.17683394148606804
2431,0.10157559217074848
2432,0.20711782426231198
2433,0.1282102483538293
2434,0.20132851078841427
2435,0.3125263555135025
2436,0.09200260127973021
2437,0.09487240937605818
2438,0.28650549059523567
2439,0.10389546439443086
2440,0.15429379522689513
2441,0.09319584957410923
2442,0.1039720184206323
2443,0.07444144854130275
2444,0.1861600463544533
2445,0.14392733272577582
2446,0.10702060650459005
2447,0.20014420242521305
2448,0.10816752856870321
2449,0.12094310107287402
2450,0.1149882077810071
2451,0.14709007040260738
2452,0.4876693912207559
2453,0.16303533342808343
2454,0.09432038506180097
