,popgrowthregpred
2340,0.015054264713917711
2341,0.0058327045276328334
2342,0.012736940267082646
2343,0.012808086498458283
2344,0.004696816865230203
2345,0.010663907581630773
2346,0.00838646304427585
2347,0.011571855407645241
2348,0.011214753373537814
2349,0.016340810744925317
2350,-0.0067196201026856845
2351,0.007056816492874443
2352,0.007999430212986946
2353,0.004841278556378529
2354,-0.0033259962999669618
2355,0.0024447551231358807
2356,0.007732640864754076
2357,0.01266084450321912
2358,0.0072767642009752675
2359,0.010597580243862512
2360,0.007490528295725236
2361,-0.005570097588106568
2362,0.00036949092442597423
2363,0.009045231165005876
2364,0.00620659530747027
2365,0.009643867037390914
2366,0.01087128173848823
2367,0.0045289067440250925
2368,0.0069917567955575955
2369,0.011590122596805997
2370,0.011495168739793584
2371,0.003477892559466999
2372,0.007826985102491203
2373,0.00427143471279495
2374,0.013091859082755529
2375,0.011056837797229907
2376,0.002715307812386949
2377,0.0038849631361032176
2378,0.0003467570558485312
2379,0.012967875781710504
2380,0.009847685344738108
2381,0.010929814070946847
2382,0.010338856145425184
2383,0.013512985637797178
2384,0.006102808838299106
2385,0.00707513439987657
2386,0.011341081393650912
2387,0.006661717756218718
2388,0.010927275474365632
2389,0.007872162872881108
2390,0.004611450015672829
2391,0.014776271527888678
2392,0.012828545419081974
2393,0.005489664095875766
2394,0.010651503623933849
2395,0.006368894413036853
2396,0.004249575893732097
2397,-0.0017027722857564365
2398,-0.00708502021735803
2399,-0.008131185309422894
2400,-0.0067300203410917275
2401,0.01622826298049422
2402,0.01510462537937132
2403,0.017228268069884523
2404,0.012341332250226981
2405,0.005082439716317003
2406,0.014563594406151603
2407,-0.006074859080864358
2408,0.005119910229333634
2409,0.00657571111564695
2410,0.004149780066888105
2411,-0.013204968882927388
2412,0.005647369794413268
2413,0.015682871306928896
2414,-0.006786535806739935
2415,0.00956975447538391
2416,0.00919972536068987
2417,-0.0018893480987041025
2418,0.006969578044157387
2419,0.00798943940677374
2420,0.01397554598809892
2421,0.012576454314150116
2422,0.004393373839339203
2423,-0.0063310080847985865
2424,-0.007075972907136294
2425,0.008994128029200176
2426,-0.008139275867162782
2427,0.005073357634437825
2428,0.01567989319850705
2429,-0.00917223425277234
2430,0.007194102690885578
2431,0.0046459780817173805
2432,0.00758752564928971
2433,0.01095817374495754
2434,0.008948763202942474
2435,0.008350127929809183
2436,0.005476661046704444
2437,-0.005676637173373611
2438,0.007804767806501369
2439,-0.01017868852147762
2440,0.00585969388862081
2441,0.004581659874357028
2442,0.00416826267512503
2443,-0.0043845981400721466
2444,0.00928430390372538
2445,0.00654455313681157
2446,0.011301504362436942
2447,0.009476139726469452
2448,0.012602927677908923
2449,0.005381601330615127
2450,0.008897723952363676
2451,0.007358592672609336
2452,0.015777894929790447
2453,0.015753951943274582
2454,-0.0035432513737242567
