,entmun,x,y,z,xm3,xm2,xm1,x0,x1,x2,x3,ym3,ym2,ym1,y0,y1,y2,y3,zm3,zm2,zm1,z0,z1,z2,z3
0,1001,0.7670662597323815,0.5586171822159908,0.19512488576199805,0.9788273615635179,0.9837133550488599,0.987785016286645,0.9922638436482085,0.994299674267101,0.9963355048859935,0.998371335504886,0.7943811074918566,0.9771986970684039,0.9824918566775245,0.9869706840390879,0.990228013029316,0.993485342019544,0.995114006514658,0.007736156351791531,0.06962540716612378,0.23615635179153094,0.5973127035830619,0.9250814332247557,0.9568403908794788,0.9702768729641694
1,1002,0.09737754209440928,0.32556904768392075,0.14807920539704894,0.0,0.0,0.34079804560260585,0.6575732899022801,0.7980456026058632,0.8648208469055375,0.9051302931596091,0.01710097719869707,0.05537459283387622,0.1754885993485342,0.36604234527687296,0.6103420195439739,0.8990228013029316,0.9792345276872965,0.0,0.009364820846905538,0.07573289902280131,0.2528501628664495,0.6221498371335505,0.9291530944625407,0.9580618892508144
2,1003,0.18101156965957244,0.24882309314038664,0.13468725323122047,0.1763029315960912,0.5793973941368078,0.7658794788273615,0.8428338762214984,0.8929153094462541,0.9222312703583062,0.9389250814332247,0.003257328990228013,0.010993485342019544,0.025244299674267102,0.09731270358306189,0.25855048859934854,0.4743485342019544,0.7333061889250815,0.0,0.004885993485342019,0.053338762214983716,0.19177524429967427,0.5004071661237784,0.9104234527687296,0.9527687296416938
3,1004,0.0707626926016212,0.35625701901578144,0.16823186974709065,0.0,0.0,0.05211726384364821,0.5154723127035831,0.7324918566775245,0.8318403908794788,0.884771986970684,0.02768729641693811,0.11807817589576547,0.28420195439739415,0.5138436482084691,0.7809446254071661,0.9767915309446255,0.9820846905537459,0.0016286644951140066,0.02768729641693811,0.11848534201954397,0.378257328990228,0.8375407166123778,0.9442182410423453,0.9641693811074918
4,1005,0.2998272790746451,0.31681289482501906,0.06256976262800001,0.8017100977198697,0.866042345276873,0.9063517915309446,0.9303745928338762,0.9450325732899023,0.9535830618892508,0.9629478827361564,0.014657980456026058,0.039902280130293157,0.15228013029315962,0.3265472312703583,0.5671824104234527,0.8464983713355049,0.9788273615635179,0.0,0.0,0.00040716612377850165,0.02035830618892508,0.10667752442996743,0.34201954397394135,0.7691368078175895
5,1006,0.16781902422825326,0.2779626196608671,0.10361819019341935,0.026058631921824105,0.498371335504886,0.7251628664495114,0.8273615635179153,0.8819218241042345,0.9169381107491856,0.9356677524429967,0.008143322475570033,0.018729641693811076,0.05863192182410423,0.18281758957654723,0.379071661237785,0.6229641693811075,0.9149022801302932,0.0,0.00040716612377850165,0.013029315960912053,0.08631921824104234,0.27972312703583063,0.6828175895765473,0.9356677524429967
6,1007,0.19322830845275657,0.24212516977684098,0.16129422686915942,0.30252442996742673,0.6388436482084691,0.7907166123778502,0.8587133550488599,0.9014657980456026,0.9254885993485342,0.9425895765472313,0.003257328990228013,0.009771986970684038,0.023208469055374593,0.08061889250814332,0.23249185667752442,0.44177524429967424,0.6986970684039088,0.00040716612377850165,0.018729641693811076,0.10179153094462541,0.3350977198697068,0.75814332247557,0.9397394136807817,0.9617263843648208
7,1008,0.07212207468569434,0.3479521725087017,0.18354014700230734,0.0,0.0,0.06473941368078176,0.5289087947882736,0.738599348534202,0.8346905537459284,0.8851791530944625,0.025244299674267102,0.09690553745928339,0.2561074918566775,0.46864820846905536,0.7300488599348535,0.9735342019543974,0.9816775244299675,0.004071661237785016,0.05252442996742671,0.18770358306188925,0.48859934853420195,0.9083876221498371,0.9523615635179153,0.9686482084690554
8,1009,0.07969705955100266,0.36262961796839294,0.1627604526300293,0.0,0.0,0.1567589576547231,0.5720684039087948,0.760586319218241,0.8407980456026058,0.8908794788273615,0.033794788273615636,0.13680781758957655,0.30985342019543977,0.5451954397394136,0.8232899022801303,0.9784201954397395,0.9824918566775245,0.00040716612377850165,0.021579804560260585,0.10667752442996743,0.34324104234527686,0.7707654723127035,0.9405537459283387,0.9617263843648208
9,1010,0.07646017221819729,0.35431965107879215,0.1618488500322811,0.0,0.0,0.12011400651465798,0.5504885993485342,0.751628664495114,0.8387622149837134,0.8888436482084691,0.02728013029315961,0.11319218241042345,0.2776872964169381,0.501628664495114,0.7662866449511401,0.9767915309446255,0.9820846905537459,0.00040716612377850165,0.018729641693811076,0.10423452768729642,0.33794788273615634,0.7642508143322475,0.9401465798045603,0.9617263843648208
10,1011,0.16375769725472483,0.3404631264382243,0.09851229549865366,0.008550488599348535,0.4735342019543974,0.7137622149837134,0.8208469055374593,0.879071661237785,0.9136807817589576,0.9352605863192183,0.02239413680781759,0.07939739413680781,0.2288273615635179,0.43241042345276876,0.6921824104234527,0.9600977198697068,0.9816775244299675,0.0,0.0,0.009364820846905538,0.07736156351791532,0.255700325732899,0.627442996742671,0.9291530944625407
11,2001,0.6258043002784576,0.18550620084317404,0.7514439884639837,0.9666123778501629,0.9714983713355049,0.9747557003257329,0.9788273615635179,0.9845276872964169,0.988599348534202,0.9930781758957655,0.0012214983713355048,0.0028501628664495114,0.008957654723127036,0.020765472312703582,0.07166123778501629,0.21009771986970685,0.41286644951140067,0.9922638436482085,0.9947068403908795,0.995928338762215,0.997557003257329,0.998371335504886,0.9987785016286646,0.999185667752443
12,2002,0.7585505357770485,0.43667466631268553,0.508444608514696,0.9780130293159609,0.9833061889250815,0.9869706840390879,0.99185667752443,0.9938925081433225,0.9963355048859935,0.998371335504886,0.21498371335504887,0.4181596091205212,0.6714169381107492,0.9495114006514658,0.9812703583061889,0.9853420195439739,0.9898208469055375,0.9727198697068404,0.9804560260586319,0.9833061889250815,0.9869706840390879,0.9914495114006515,0.993485342019544,0.995114006514658
