,entmun,x,y,z,x16,y16,z16,dx,dy,dz
1521,20524,-4.174960309900513,2.038871514557324,0.6275018671957568,-4.298580045923555,2.0086855582896805,0.585294757768626,-0.030904934005760554,-0.007546489066910911,-0.010551777356782699
1522,20525,-0.9771949007236049,-1.4701261952397842,0.8621577859043544,-0.2897907448251969,-0.6055203499313228,-0.5676375455371743,0.17185103897460202,0.21615146132711535,-0.3574488328603822
1523,20526,-2.191722910306513,-0.3567162070838038,-0.29117621007404354,-1.6374150118915545,-0.9053879911952422,-0.20054232016969456,0.13857697460373958,-0.1371679460278596,0.022658472476087245
1524,20527,-4.122772688793132,2.1979411760645267,0.6916187235003749,-4.287125752748527,1.9963815620300644,0.5708581796635253,-0.04108826598884874,-0.05038990350861555,-0.03019013595921241
1525,20528,-3.9712661787453754,1.5752752569087818,0.625823709983174,-3.5182717929688203,1.185693730312508,0.3790665975313662,0.11324859644413876,-0.09739538164906847,-0.06168927811295197
1526,20529,-4.464400421943888,2.674913922127305,1.0012599674665,-4.5668387546828315,2.4977189902250605,0.8686357802011335,-0.02560958318473583,-0.044298732975561084,-0.0331560468163416
1527,20530,-3.2661792592713863,1.2919702981370713,0.17335478541858929,-3.805956039407708,1.2016387325632287,0.16868727997171112,-0.1349441950340804,-0.022582891393460647,-0.0011668763617195405
1528,20531,-3.638301485999724,1.216749645634579,0.17331342667878769,-3.43727394693178,0.9783706210904238,0.03963883701683175,0.050256884766985976,-0.05959475613603879,-0.033418647415488986
1529,20532,-3.894805830438923,2.399272419740513,0.7871183909002132,-4.097492334595651,1.9565457459848679,0.6327577853671266,-0.05067162603918196,-0.11068166843891125,-0.038590151383271654
1530,20533,-3.9567465254381,1.7504810549389247,1.2543152742060975,-4.148015735347153,1.8114406717408849,0.5006246786944525,-0.047817302477263235,0.01523990420049004,-0.18842264887791124
1531,20534,-4.0266051027249,1.6198830749101552,0.40813254717351855,-3.904644178319598,1.5434092970579985,0.3164886962997541,0.030490231101325427,-0.019118444463039175,-0.022910962718441105
1532,20535,-3.926801702097914,1.655932882961934,0.4014147519881925,-3.6373436529662606,1.0517694674808864,0.9192098835771042,0.0723645122829133,-0.1510408538702619,0.12944878289722794
1533,20536,-4.297694232621641,2.2520323304285506,0.7522674063279842,-4.500638006109757,2.2882782772537866,0.7886050973275941,-0.05073594337202891,0.009061486706309019,0.009084422749902482
1534,20537,-2.7143532992342094,0.1477625529057249,-0.3479042023892647,-2.5903845604633298,0.17838489132618054,-0.35741561535393773,0.030992184692719915,0.00765558460511391,-0.0023778532411682513
1535,20538,-4.379769807982015,2.3070661030512327,0.7653408368836049,-4.370166961560858,2.1950797872635763,0.758311356736532,0.0024007116052893185,-0.027996578946914097,-0.0017573700367682077
1536,20539,-3.0009554125339686,0.47561778515393616,-0.2151147085173644,-2.7682654797007546,0.3836815890553884,-0.26985735028697544,0.05817248320830348,-0.022984049024636938,-0.013685660442402763
1537,20540,-1.3727308624002073,-0.8984782225839173,-1.0335812394980621,-1.4162275231439918,-0.7733928597547983,-0.99157163917596,-0.010874165185946139,0.03127134070727974,0.010502400080525526
1538,20541,-4.1041143604793255,1.7899225403535322,0.525695140007364,-3.9978676263503092,1.7588249163683938,0.43325993798677476,0.026561683532254077,-0.007774405996284595,-0.023108800505147298
1539,20542,-4.364287738510765,2.2218240145522654,0.7846666474750938,-4.560173455594647,2.3155984875226743,0.793705465741922,-0.048971429270970646,0.023443618242602215,0.0022597045667070437
1540,20543,-4.14615477173774,1.7120298589937955,0.7231004971882773,-3.112216306727111,0.8045238468779415,-0.0003437234692839336,0.2584846162526572,-0.22687650302896348,-0.1808610551643903
1541,20544,-3.9463307918440007,1.735730907143914,0.492743739173473,-4.050819377472476,1.7861231958581552,0.48085817850403373,-0.02612214640711885,0.012598072178560293,-0.0029713901673598248
1542,20545,-0.6105339680937928,-1.0170757560130737,-0.9469875807395001,-0.48061925800630295,-0.9060332948838686,-0.8501131494937364,0.03247867752187246,0.027760615282301254,0.024218607811440918
1543,20546,-2.62450062659201,-0.07112561067333961,-0.612523280574072,-2.5001497905643184,-0.009939510505987561,-0.6804180752697083,0.031087709006922926,0.015296525041838012,-0.016973698673909077
1544,20547,-4.033431444194254,1.7218784906335753,0.4505976204419358,-4.097252537546296,1.642650327259389,0.41716411085426935,-0.01595527333801039,-0.019807040843546564,-0.00835837739691661
1545,20548,-3.7359259217066847,1.3980933414969356,0.29520438644496094,-3.6651135234664705,1.1496396659979813,0.13558808635476632,0.01770309956005356,-0.06211341887473859,-0.039904075022548655
1546,20549,-2.73113492158058,0.260398859773293,-0.37167746540354646,-2.5401235030671883,0.07160877135698125,-0.4837987209457629,0.047752854628347885,-0.047197522104077946,-0.028030313885554103
1547,20550,-2.594436025443227,0.42197363920618763,-0.35087045933191824,-2.5348107623331466,0.2184951147434091,-0.3677649346635013,0.014906315777520107,-0.05086963111569463,-0.004223618832895765
1548,20551,1.4829493746593654,-2.6798320799849322,-1.4746404557478041,1.658237343535663,-2.4091251799337368,-1.8473264076361933,0.0438219922190744,0.06767672501279887,-0.09317148797209729
1549,20552,-4.171760559122765,2.0797825956118854,0.6682915964202472,-4.021201170208421,1.7539108616214807,0.4948985546672493,0.03763984722858593,-0.08146793349760117,-0.043348260438249464
1550,20553,0.1637463448987532,-0.7944399883369864,-0.7176313515776269,0.7180622874502074,0.31172515229944125,-0.9304978429434112,0.13857898563786356,0.2765412851591069,-0.05321662284144607
1551,20554,-3.4020374495813646,1.4396170991160402,0.2794454378408241,-3.399028992123521,0.9531362465896968,0.04818377267919039,0.0007521143644608763,-0.12162021313158586,-0.05781541629040843
