,firmgrowthregpred
2410,0.07297484975289556
2411,0.014263453797280737
2412,0.10108923772304045
2413,0.3732902123366028
2414,0.0181533529879093
2415,0.11381828264711132
2416,0.2416334184029315
2417,0.017810310797039264
2418,0.08435083007748015
2419,0.09266569520012169
2420,0.17648153724582483
2421,0.06556454760437769
2422,0.06471913687781351
2423,0.014637539700152885
2424,0.014398901250452135
2425,0.10591742667291296
2426,0.015235121605667035
2427,0.052624118500256604
2428,0.07171639431575737
2429,0.016212403982920346
2430,0.1330850285840381
2431,0.053695626253408915
2432,0.1710443280278974
2433,0.06696455875838678
2434,0.1624452260668512
2435,0.2562369088134601
2436,0.0678906787924378
2437,0.015456841854288663
2438,0.20506975008007045
2439,0.012775193899815875
2440,0.06558527208868252
2441,0.0410996447496885
2442,0.03533966977551338
2443,0.030032074540714677
2444,0.10946119726426053
2445,0.16085647468520062
2446,0.048995019352454976
2447,0.1510256366976753
2448,0.06845871841589306
2449,0.06575636185409339
2450,0.06467345415656901
2451,0.1213729935895485
2452,0.48319284104125865
2453,0.0817178942718568
2454,0.015583766921263812
